- M = 1.15 Mo
- log q(H) = -6.0
- log q(He) = -3.0
- X(O) from Bauer (2023)
- X(Ne) = 0.030
- Full distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
   5.098416   13379.66   8.932701   0.00606520  -2.975488
   5.132497   13262.88   8.932791   0.00606457  -2.990807
   5.168132   13146.76   8.932884   0.00606392  -3.006177
   5.203460   13034.55   8.932979   0.00606326  -3.021163
   5.236684   12922.40   8.933077   0.00606258  -3.036272
   5.271718   12811.83   8.933176   0.00606188  -3.051299
   5.307070   12694.07   8.933281   0.00606115  -3.067445
   5.342252   12577.24   8.933390   0.00606039  -3.083616
   5.378319   12458.60   8.933497   0.00605964  -3.100189
   5.414797   12348.01   8.933598   0.00605894  -3.115777
   5.451236   12232.62   8.933700   0.00605823  -3.132190
   5.486440   12123.85   8.933794   0.00605757  -3.147800
   5.521842   12017.38   8.933884   0.00605694  -3.163213
   5.557886   11910.78   8.933972   0.00605633  -3.178778
   5.592435   11802.45   8.934059   0.00605572  -3.194738
   5.631073   11686.47   8.934148   0.00605510  -3.211982
   5.670517   11573.24   8.934231   0.00605452  -3.228978
   5.712045   11455.26   8.934316   0.00605393  -3.246865
   5.754499   11337.23   8.934400   0.00605334  -3.264940
   5.796091   11216.97   8.934486   0.00605274  -3.283553
   5.836088   11100.59   8.934569   0.00605217  -3.301752
   5.880438   10982.45   8.934653   0.00605158  -3.320423
   5.924438   10869.41   8.934737   0.00605100  -3.338480
   5.966480   10754.02   8.934825   0.00605038  -3.357110
   6.011074   10641.00   8.934913   0.00604977  -3.375552
   6.056329   10520.53   8.935007   0.00604912  -3.395424
   6.104264   10403.90   8.935095   0.00604851  -3.414878
   6.151259   10286.94   8.935183   0.00604789  -3.434607
   6.201479   10169.57   8.935269   0.00604729  -3.454627
   6.249670   10054.31   8.935354   0.00604670  -3.474514
   6.295890    9945.04   8.935434   0.00604614  -3.493575
   6.345442    9831.24   8.935517   0.00604556  -3.513653
   6.393776    9722.75   8.935597   0.00604501  -3.533008
   6.441883    9615.35   8.935677   0.00604446  -3.552384
   6.490513    9508.90   8.935755   0.00604391  -3.571802
   6.539803    9403.17   8.935834   0.00604336  -3.591305
   6.589801    9298.08   8.935912   0.00604282  -3.610907
   6.637501    9194.03   8.935990   0.00604227  -3.630535
   6.685845    9087.72   8.936069   0.00604173  -3.650817
   6.739113    8980.20   8.936148   0.00604117  -3.671572
   6.793870    8872.71   8.936228   0.00604062  -3.692571
   6.846298    8772.41   8.936302   0.00604011  -3.712395
   6.896416    8672.29   8.936376   0.00603959  -3.732408
   6.949570    8572.90   8.936448   0.00603909  -3.752505
   7.002837    8475.21   8.936518   0.00603860  -3.772483
   7.052885    8379.11   8.936586   0.00603813  -3.792362
   7.103308    8284.68   8.936652   0.00603767  -3.812118
   7.157084    8191.36   8.936717   0.00603722  -3.831861
   7.207879    8100.48   8.936781   0.00603677  -3.851305
   7.259102    8009.92   8.936844   0.00603634  -3.870899
   7.312983    7920.83   8.936906   0.00603591  -3.890391
   7.362904    7835.33   8.936966   0.00603549  -3.909304
   7.413094    7751.24   8.937025   0.00603508  -3.928107
   7.462900    7669.29   8.937083   0.00603467  -3.946630
   7.512006    7589.88   8.937141   0.00603427  -3.964768
   7.560279    7513.13   8.937198   0.00603388  -3.982481
   7.607575    7439.14   8.937253   0.00603350  -3.999730
   7.653751    7368.04   8.937306   0.00603313  -4.016465
   7.696085    7300.50   8.937357   0.00603277  -4.032515
   7.740342    7234.59   8.937408   0.00603242  -4.048321
   7.783446    7171.43   8.937457   0.00603208  -4.063601
   7.825936    7110.02   8.937506   0.00603174  -4.078592
   7.865384    7050.95   8.937554   0.00603140  -4.093131
   7.907114    6992.54   8.937602   0.00603107  -4.107630
   7.948038    6936.09   8.937651   0.00603073  -4.121760
   7.985811    6881.86   8.937700   0.00603039  -4.135444
   8.025349    6829.34   8.937750   0.00603005  -4.148803
   8.061767    6779.40   8.937800   0.00602970  -4.161603
   8.100050    6730.67   8.937851   0.00602935  -4.174184
   8.135229    6684.65   8.937901   0.00602899  -4.186156
   8.172568    6639.55   8.937952   0.00602864  -4.197967
   8.207331    6596.59   8.938003   0.00602829  -4.209291
   8.244675    6554.12   8.938053   0.00602794  -4.220563
   8.281934    6510.96   8.938105   0.00602758  -4.232093
   8.319923    6470.69   8.938154   0.00602724  -4.242921
