- M = 1.25 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.040
- Full distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
   6.581034   20283.51   9.189872   0.00470278  -2.473639
   6.641034   20267.86   9.189949   0.00470237  -2.475056
   6.701034   20254.30   9.190025   0.00470196  -2.476294
   6.761034   20244.75   9.190099   0.00470156  -2.477188
   6.821034   20236.80   9.190172   0.00470116  -2.477944
   6.881034   20227.86   9.190246   0.00470076  -2.478785
   6.941034   20215.79   9.190321   0.00470036  -2.479897
   7.001034   20203.45   9.190396   0.00469995  -2.481032
   7.061034   20191.59   9.190470   0.00469955  -2.482127
   7.121034   20182.22   9.190543   0.00469915  -2.483007
   7.181034   20168.60   9.190618   0.00469875  -2.484254
   7.241034   20154.28   9.190693   0.00469834  -2.485563
   7.301034   20137.44   9.190768   0.00469794  -2.487090
   7.361034   20125.41   9.190842   0.00469754  -2.488202
   7.421034   20114.26   9.190915   0.00469714  -2.489238
   7.481034   20101.02   9.190989   0.00469674  -2.490455
   7.541034   20088.64   9.191062   0.00469635  -2.491598
   7.601034   20068.75   9.191137   0.00469594  -2.493395
   7.661034   20053.79   9.191211   0.00469554  -2.494764
   7.721034   20042.14   9.191284   0.00469515  -2.495846
   7.781034   20023.04   9.191358   0.00469474  -2.497577
   7.841034   20008.44   9.191431   0.00469435  -2.498918
   7.901034   19994.45   9.191504   0.00469396  -2.500205
   7.961034   19976.73   9.191578   0.00469356  -2.501819
   8.021034   19955.54   9.191654   0.00469315  -2.503739
   8.081034   19926.45   9.191732   0.00469272  -2.506352
   8.141034   19923.03   9.191803   0.00469234  -2.506720
   8.201034   19915.88   9.191875   0.00469195  -2.507416
   8.261034   19906.25   9.191948   0.00469156  -2.508329
   8.321034   19885.35   9.192025   0.00469114  -2.510231
   8.381034   19870.81   9.192099   0.00469074  -2.511575
   8.441034   19856.69   9.192173   0.00469034  -2.512885
   8.501034   19842.11   9.192247   0.00468994  -2.514235
   8.561034   19824.11   9.192322   0.00468954  -2.515886
   8.621034   19799.20   9.192399   0.00468912  -2.518147
   8.681034   19795.12   9.192469   0.00468875  -2.518575
   8.741034   19764.96   9.192548   0.00468832  -2.521303
   8.801034   19741.30   9.192623   0.00468791  -2.523459
   8.861034   19701.24   9.192704   0.00468748  -2.527069
   8.921034   19676.04   9.192779   0.00468707  -2.529367
   8.981034   19653.44   9.192853   0.00468667  -2.531438
   9.041034   19609.92   9.192934   0.00468624  -2.535369
   9.101034   19584.98   9.193007   0.00468584  -2.537653
   9.161034   19513.29   9.193095   0.00468537  -2.544112
   9.221034   19492.40   9.193165   0.00468499  -2.546043
   9.281034   19476.24   9.193233   0.00468462  -2.547551
   9.341034   19459.64   9.193301   0.00468426  -2.549100
   9.401034   19444.11   9.193369   0.00468389  -2.550556
   9.461034   19423.12   9.193439   0.00468351  -2.552503
   9.521034   19400.12   9.193511   0.00468312  -2.554633
   9.581034   19373.63   9.193584   0.00468273  -2.557079
   9.641034   19330.15   9.193664   0.00468230  -2.561062
   9.701034   19274.48   9.193749   0.00468184  -2.566157
   9.741034   19181.59   9.193851   0.00468129  -2.574651
   9.783103   18970.50   9.194006   0.00468046  -2.594030
   9.826919   18668.41   9.194192   0.00467956  -2.622119
   9.872592   18376.94   9.194364   0.00467864  -2.649627
   9.918129   18097.91   9.194529   0.00467775  -2.676372
   9.966921   17824.45   9.194694   0.00467686  -2.702984
  10.016310   17559.00   9.194857   0.00467598  -2.729214
  10.069160   17292.87   9.195017   0.00467512  -2.755904
  10.124220   17025.97   9.195163   0.00467434  -2.783071
  10.179780   16776.44   9.195293   0.00467364  -2.808849
  10.241460   16530.37   9.195423   0.00467294  -2.834648
  10.310750   16293.07   9.195552   0.00467224  -2.859896
  10.379370   16063.25   9.195688   0.00467152  -2.884710
  10.447090   15842.90   9.195831   0.00467074  -2.908848
  10.519020   15625.31   9.195971   0.00466999  -2.933012
  10.589990   15415.31   9.196104   0.00466927  -2.956651
  10.659880   15212.70   9.196224   0.00466863  -2.979754
  10.732320   15023.82   9.196321   0.00466811  -3.001555
  10.801490   14853.80   9.196412   0.00466762  -3.021416
  10.866340   14700.91   9.196489   0.00466721  -3.039468
  10.922930   14558.59   9.196562   0.00466681  -3.056441
  10.973870   14428.14   9.196628   0.00466646  -3.072142
  11.025040   14298.89   9.196703   0.00466606  -3.087850
  11.076910   14179.90   9.196777   0.00466566  -3.102440
