 #(CO-core: New calculations, following Camisassa et al. 2017, ONe-core: Camisassa et al. 2019)
  #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)   TpreWD(gyr)  Mzams     Mbol      G3        Bp3      Rp3         u         g       r          i       z         g         r         i         z         y         U         B         V         R         I         J         H         K         FUV       NUV
  7.80   4.440   0.518     0.01391    0.014993   CO    -0.933    12.80475   1.068    7.0727   10.0074    9.8838   10.2303    9.6305    9.8063   10.2245   10.5403   10.8692    9.8441   10.2269   10.5666   10.8240   11.0091    8.8353    9.8697   10.0170   10.1300   10.2531   10.5847   10.6902   10.7817    8.9556    9.1839
  7.80   4.420   0.515     0.01628    0.014960   CO    -1.015    12.80469   1.018    7.2771   10.0813    9.9644   10.2931    9.7276    9.8882   10.2931   10.6031   10.9281    9.9239   10.2956   10.6287   10.8821   11.0662    8.9325    9.9556   10.0887   10.1982   10.3138   10.6381   10.7413   10.8319    9.1204    9.3154
  7.90   4.900   0.650     0.00043    0.015006   CO     0.906     0.40879   3.326    2.4760    8.3952    8.2027    8.7651    7.6326    8.1291    8.6927    9.0781    9.4546    8.2048    8.7000    9.1051    9.4030    9.6205    6.8506    8.1262    8.4692    8.6127    8.8131    9.2620    9.3995    9.5189    6.1209    6.7665
  7.90   4.880   0.645     0.00052    0.014946   CO     0.822     0.44434   3.257    2.6856    8.4451    8.2531    8.8129    7.6825    8.1798    8.7415    9.1259    9.5015    8.2558    8.7487    9.1531    9.4504    9.6671    6.9005    8.1774    8.5187    8.6615    8.8609    9.3077    9.4445    9.5629    6.1823    6.8210
  7.90   4.860   0.639     0.00062    0.014884   CO     0.738     0.47943   3.189    2.8951    8.4936    8.3021    8.8594    7.7310    8.2289    8.7890    9.1724    9.5472    8.3053    8.7961    9.1998    9.4964    9.7125    6.9490    8.2270    8.5669    8.7090    8.9074    9.3523    9.4884    9.6057    6.2418    6.8738
  7.90   4.840   0.634     0.00073    0.014820   CO     0.654     0.51414   3.121    3.1045    8.5565    8.3673    8.9177    7.8011    8.2932    8.8497    9.2307    9.6042    8.3687    8.8566    9.2576    9.5519    9.7691    7.0192    8.2927    8.6292    8.7683    8.9643    9.4075    9.5420    9.6560    6.3314    6.9524
  7.90   4.820   0.629     0.00086    0.014756   CO     0.571     0.54792   3.056    3.3137    8.6050    8.4160    8.9641    7.8491    8.3429    8.8968    9.2771    9.6503    8.4181    8.9034    9.3037    9.5981    9.8146    7.0674    8.3427    8.6768    8.8156    9.0105    9.4522    9.5865    9.6996    6.3872    7.0031
  7.90   4.800   0.623     0.00100    0.014692   CO     0.487     0.58105   2.991    3.5226    8.6517    8.4629    9.0088    7.8953    8.3909    8.9423    9.3218    9.6947    8.4658    8.9486    9.3481    9.6426    9.8585    7.1140    8.3910    8.7227    8.8612    9.0550    9.4954    9.6294    9.7416    6.4410    7.0520
  7.90   4.780   0.618     0.00117    0.014629   CO     0.403     0.61329   2.929    3.7314    8.6967    8.5081    9.0519    7.9397    8.4370    8.9860    9.3649    9.7375    8.5116    8.9920    9.3909    9.6855    9.9007    7.1587    8.4374    8.7668    8.9050    9.0979    9.5370    9.6706    9.7821    6.4927    7.0989
  7.90   4.760   0.614     0.00136    0.014567   CO     0.320     0.64493   2.867    3.9399    8.7570    8.5713    9.1084    8.0092    8.5003    9.0452    9.4214    9.7929    8.5741    9.0505    9.4479    9.7409    9.9562    7.2270    8.5032    8.8258    8.9628    9.1538    9.5921    9.7236    9.8367    6.5771    7.1757
