  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		        G3      		Bp3    			Rp3     		 u      		 g       			r       		i      			 z     			  g      			 r      		 i       		z     			  y    			  U      			 B    			   V      		 R      		 I       			J      			 H       		K     			 FUV     			NUV
   14342.636771172731       -2.2196829999999999       0.23801846116872855        8.0057966999999994        1.2567099999999999E-002   11.418983492434638        11.357248401462972        11.493577322027473        11.196176682586586        11.307501304095876        11.574132915487567        11.820577322027475        12.075680371480406        11.332871851180567        11.578132915487569        11.828591917026333        12.036295229396856        12.199074105365096        10.432199869386583        11.391492712294731        11.447998087433493        11.458488867573404        11.494947869112163        11.743162559819165        11.800251014273240        11.864992108442625        12.130305812788677        11.398260365754002     
   14190.542541921584       -2.2387000000000001       0.24671081526063118        8.0062914000000003        1.2560000000000000E-002   11.444203944635838        11.384168459304234        11.514770980511528        11.228189084925486        11.335387108666978        11.598004475742670        11.841770980511527        12.095057491014586        11.360155263965090        11.601772631040781        11.849790160981101        12.056038310545013        12.217844826782269        10.463976420693172        11.419862768331605        11.473466940068150        11.481509635608468        11.515295320846899        11.760106171685329        11.815367516588388        11.879123701625648        12.198934534528931        11.444877820431444     
   14039.705563645733       -2.2577490000000000       0.25561538729874189        8.0067796999999992        1.2552900000000001E-002   11.469040510523163        11.411386716842744        11.535970632319620        11.260844534282542        11.363223587519203        11.622207946915660        11.862970632319618        12.114447099083366        11.387405221504830        11.625389580901286        11.870974939388576        12.075442792014409        12.236633040137948        10.496030475337124        11.448905943010038        11.498908807068579        11.504521284355869        11.535288276828782        11.777082388101698        11.830531736065447        11.893667746588990        12.268997554498400        11.492028493103591     
   13890.024123524599       -2.2768480000000002       0.26473866521809725        8.0072560999999993        1.2546000000000000E-002   11.494349503355364        11.439080092978971        11.556814018843470        11.293495991361501        11.391092860914286        11.646029792837661        11.883814018843468        12.133921443896350        11.415109117378970        11.649058817237661        11.891814018843467        12.094494308325766        12.255497796855130        10.528525015761501        11.477959899990774        11.524805663325951        11.527589889331759        11.555374115337566        11.793721926366841        11.845813094955036        11.907489895907966        12.340089719245105        11.540360618085527     
   13741.558782818214       -2.2959860000000001       0.27408551328644454        8.0077279000000008        1.2539200000000000E-002   11.519707623040796        11.466779049773093        11.577437504090978        11.326056684802976        11.418909168527042        11.669606328434616        11.904470225233586        12.153305297884797        11.442841638789586        11.672669961177226        11.912470225233589        12.113368930627407        12.274271533016067        10.561053831534247        11.506913065521884        11.550741387909524        11.550572563565884        11.575436460364861        11.810170238409887        11.861038032203707        11.921001414066252        12.411352695876422        11.588904703515995     
   13594.367307857496       -2.3151600000000001       0.28366523532821097        8.0081939999999996        1.2532500000000000E-002   11.545127510222510        11.493982730596688        11.598147264073948        11.359711836982488        11.447842290765458        11.693259917916798        11.925749390774047        12.172246895768239        11.470597229228321        11.696894820616897        11.933749390774050        12.132881798468336        12.292624364999668        10.594122082213918        11.536452449602500        11.576750040991080        11.573637387148228        11.596126860005480        11.826756772693958        11.875856404388248        11.934644118851107        12.485043929245251        11.637885265033781     
   13448.349897549959       -2.3343799999999999       0.29348372386257110        8.0086537999999994        1.2525900000000000E-002   11.570535692488441        11.521362094127642        11.618882889210038        11.393303940454654        11.476541230851947        11.716716442363744        11.946855425524546        12.191029023885346        11.498334630442148        11.720716442363745        11.954648825114745        12.152235624295145        12.311021872370841        10.627331404140147        11.565954431671546        11.602542844002944        11.596509841953946        11.616442224704944        11.843202622246142        11.890348756921451        11.948369069092440        12.559172018445761        11.687295352338861     
   13303.594533476229       -2.3536370000000000       0.30354955163094255        8.0091093000000004        1.2519300000000001E-002   11.596093326553717        11.549235814018097        11.639808351624957        11.427003535601170        11.505013624545253        11.739979464950398        11.967800540286017        12.209658052821634        11.526228002679158        11.743979464950396        11.975014918419919        12.171443674687730        12.329629426960576        10.661011346940107        11.595584868277442        11.628121952414777        11.619193843084300        11.636229296553825        11.859515565357253        11.904365266553935        11.962344452031818        12.634539684098954        11.737786569717922     
   13160.124563770958       -2.3729220000000000       0.31386905171692037        8.0095577999999996        1.2512799999999999E-002   11.621664868904043        11.577102875883705        11.660788854944714        11.460980932677787        11.533808135190428        11.763624594869293        11.988775110761603        12.228350847965048        11.554462377628623        11.767624594869295        11.995788854944715        12.190350847965048        12.347607357458328        10.694980932677788        11.625181381118454        11.654048857665851        11.642251348941267        11.656415609016685        11.875899096802273        11.918820591567526        11.975717599315887        12.711251089908304        11.789111742587076     
   13017.902065700284       -2.3922390000000000       0.32445066441259074        8.0099994999999993        1.2506500000000000E-002   11.647136930945805        11.604850497894599        11.681709797048214        11.494982811003787        11.562670147556293        11.787391753734205        12.009672663235509        12.246996230099416        11.582778889631797        11.791391753734207        12.016709797048215        12.208996230099416        12.365136582437721        10.728982811003785        11.654635673106196        11.680068186870297        11.665426228184305        11.676744271498308        11.892245529337917        11.933460354126321        11.988672314727427        12.788463451218195        11.840725821044249     
   12877.009022782375       -2.4115820000000001       0.33530118341538956        8.0104377000000007        1.2500200000000000E-002   11.673032268216112        11.633020663738360        11.702604593036277        11.530312153066912        11.591470876847229        11.811577587402734        12.030583382123044        12.266128701309665        11.611020663738362        11.815577587402732        12.037604593036274        12.228620665218536        12.383144773491924        10.763348765135934        11.684967979487073        11.706052808102879        11.688592988558526        11.696619994192069        11.908155706943209        11.947679815216599        12.001695887398856        12.867642916132343        11.893541823328665     
   12737.435563534991       -2.4309470000000002       0.34643021123427448        8.0108723000000008        1.2493900000000000E-002   11.698814011598877        11.661106603859018        11.723361691886140        11.565631672624360        11.620163630150738        11.835612980615437        12.051361691886136        12.285208732979399        11.639154675935718        11.839612980615438        12.058409763962835        12.248208732979400        12.401110403156839        10.797622718409340        11.715264145642458        11.731905572875576        11.711604026400416        11.716400809747817        11.923957444250100        11.961756413266656        12.014703969851634        12.946752807784883        11.946290178237742     
   12599.171859932680       -2.4503349999999999       0.35784505958790269        8.0113006999999996        1.2487699999999999E-002   11.724604371788493        11.689638865972841        11.744174558746069        11.601373592273339        11.649800288293379        11.859191121547413        12.072174558746068        12.304337349648259        11.668214907116111        11.863191121547414        12.079750599889339        12.267337349648260        12.419157995944724        10.832788211096071        11.746006913413916        11.758225615731762        11.734605740370144        11.737165218712066        11.940320786846913        11.975907536605837        12.028276952628568        13.027845222215420        12.000282906762225     
   12462.208127565924       -2.4697469999999999       0.36955525938800782        8.0117235000000004        1.2481700000000000E-002   11.750387956732938        11.718143794181620        11.765027449325315        11.637022272396456        11.679255156519622        11.882934454263731        12.093027449325310        12.323238895573157        11.697103989029882        11.886790375622256        12.100836476683837        12.286382974214630        12.437127533235158        10.868022272396454        11.776557491499092        11.784539124222674        11.757639208132522        11.757685309194100        11.956475969276211        11.990022466807003        12.041536248034324        13.109325011493253        12.054464302026963     
   12326.563008722662       -2.4891770000000002       0.38156799851326684        8.0121421000000002        1.2475699999999999E-002   11.776604997787530        11.747073737613075        11.786361266101544        11.673029018588167        11.708752611406851        11.907523753892200        12.114361266101543        12.341911346333333        11.726058863441743        11.910863700155758        12.121652643965103        12.305571400069773        12.455232472539556        10.904029018588165        11.807140107337069        11.811298745752637        11.781169952190652        11.777958895999994        11.972408912279121        12.004327668383791        12.054265244545800        13.193078839517788        12.110003945332103     
   12192.253952190897       -2.5086189999999999       0.39389339201114182        8.0125545000000002        1.2469700000000000E-002   11.802882492757133        11.776037413713317        11.807572650844767        11.709463558145975        11.738499382095787        11.931958555992187        12.135584250408881        12.360918316706945        11.755037413713316        11.935008773992186        12.142584250408882        12.324879698271060        12.473456348324470        10.940232573954740        11.837961350478258        11.837894092321248        11.804766190236835        11.798122282026410        11.988493793123640        12.018581455922812        12.067158105976221        13.277702504175609        12.165998373657606     
   12059.408314347211       -2.5280640000000001       0.40653918210354401        8.0129640999999996        1.2463900000000000E-002   11.829256311203732        11.805068144916785        11.828632643777620        11.746491323250705        11.768592878402007        11.956206844233286        12.156672177372368        12.380357866355030        11.784068144916784        11.959258700633285        12.163672177372369        12.344345543549785        12.491833132869811        10.976728956508094        11.869117611887230        11.864295844798480        11.828456800295921        11.818147443887145        12.004771343094117        12.032761409718425        12.080248999038449        13.363589529976178        12.222659359132567     
   11929.301086916184       -2.5473020000000002       0.41937302544728355        8.0133610999999991        1.2458199999999999E-002   11.852627473784516        11.825362032202236        11.858056099374593        11.764143071943170        11.787735943054130        11.980528192173985        12.186179115572962        12.414222780692366        11.803644827854573        11.983827774981165        12.193896319920626        12.377610428989403        12.527987890670552        10.994838732889647        11.887972315485214        11.886579905331033        11.854005005741151        11.849379225867992        12.046661077276752        12.080691666848015        12.130449322662869        13.487713279679671        12.241408272280957     
   11799.402065548651       -2.5667330000000002       0.43268792329730732        8.0137698000000004        1.2452299999999999E-002   11.882676605167074        11.856639215002264        11.885613680993739        11.801217938274071        11.819591044868307        12.008511259574167        12.213807340480290        12.441267189303915        11.835441606740066        12.012313677575282        12.221004948742486        12.404462175138814        12.554868136705533        11.031404688694579        11.921151156420844        11.916231216531873        11.882147239263574        11.876649640674348        12.073245658891008        12.106373160543608        12.155534436432973        13.585851647713131        12.292915462393001     
   11683.904539000067       -2.5841789999999998       0.44493010862515953        8.0141293999999998        1.2447099999999999E-002   11.910380333738587        11.885441620714694        11.911220258204445        11.834815214901305        11.848966158109551        12.034639213676492        12.239517496997902        12.466655884329036        11.864441829884356        12.038638422511482        12.246535721850961        12.429934055563294        12.580312005223355        11.064546759266538        11.951206664105861        11.943432988685220        11.908096603930950        11.902239851091704        12.098088556400430        12.130912699305853        12.179109256179018        13.676555703664590        12.338893647980331     
   11566.447741656460       -2.6020979999999998       0.45781873732109385        8.0144958000000006        1.2441900000000001E-002   11.940355773798615        11.916203835603920        11.939725550365161        11.867965768751446        11.880163417292749        12.064201449893915        12.268310816299383        12.495131093903382        11.895158055519580        12.068201449893913        12.275515641942079        12.458693062002762        12.608571034078494        11.097520274421200        11.982185918574622        11.973565908392885        11.937066972795307        11.930963660923226        12.124190515542935        12.157106114574947        12.203034950200106        13.775458435036143        12.383313347328922     
   11451.463680091198       -2.6198100000000002       0.47088312145993733        8.0148527999999999        1.2436800000000000E-002   11.970839183632336        11.947371693922069        11.969256035899981        11.900767829906158        11.911463813842033        12.094325652516321        12.297752710200310        12.524457932755830        11.926364249152382        12.098325652516323        12.305191289450352        12.488103373097687        12.637648942359828        11.130204437448107        12.013530665379935        12.004236179310070        11.966996837364185        11.960319650667277        12.151115176687231        12.183592825020277        12.227265554417883        13.878804867487730        12.426231114994444     
   11336.213067233357       -2.6377449999999998       0.48445082576094445        8.0152143000000002        1.2431599999999999E-002   12.002670629404063        11.979694415880656        12.000510535936863        11.934464248659546        11.943709501969684        12.125705161403284        12.328678836202501        12.555271468330227        11.958675967861341        12.129705161403281        12.336179946825952        12.518734167304212        12.668179148440673        11.163538863252912        12.046122582855423        12.036257511431261        11.998437462451902        11.991140699704149        12.179589740541575        12.211072189897722        12.252320219554024        13.990428018292244        12.469224117200989     
   11226.205813200919       -2.6550400000000001       0.49788768104355186        8.0155668999999996        1.2426599999999999E-002   12.033781115236888        12.011110274129674        12.031159294919728        11.966879027260692        11.975143274070625        12.156556193818339        12.359175536472630        12.585560706485456        11.990159262995050        12.160556193818341        12.366464447281114        12.548914208379433        12.698201116329134        11.195543475339658        12.077688697442202        12.067580839682524        12.029172745595449        12.021548134401105        12.208094771582815        12.238044660337810        12.276649532407806        14.102400437883940        12.509824980559120     
   11124.000507358149       -2.6712520000000000       0.51077640859651197        8.0158933999999995        1.2421900000000000E-002   12.063949495062188        12.041404560130845        12.060726100347340        11.997826668386766        12.005755179461692        12.186621551410630        12.388730080230816        12.615082948257006        12.020817013361247        12.190621551410631        12.395844252791806        12.578625596117073        12.727476308407917        11.226292044452487        12.108275151642468        12.097946421849619        12.058991338693874        12.051029202442082        12.236809120374394        12.263866257378924        12.299757759976680        14.217217208327108        12.548029716036199     
   11022.167333511077       -2.6875659999999999       0.52410217277407889        8.0162297000000002        1.2417100000000000E-002   12.094604968075796        12.072124119802499        12.090748644394029        12.028848076728746        12.036817114779499        12.217147203542009        12.418748847314959        12.645097697827733        12.051978576488263        12.221177244115491        12.425843603767515        12.608916902582667        12.757260338817165        11.257064529746504        12.139401723422470        12.128737264972234        12.089306376737724        12.080935398866789        12.266100529566426        12.289431156693841        12.322498265197506        14.339435034203515        12.584996414986595     
   10929.970756954568       -2.7024610000000000       0.53656145251320830        8.0165354000000004        1.2412700000000000E-002   12.124000289950464        12.102032124922074        12.119413493306192        12.058417169441034        12.066901750039937        12.246314713551039        12.447428659104107        12.673168238207571        12.081993149773806        12.250436689210789        12.454649073071890        12.636951185826602        12.785358200290217        11.286819022228334        12.169488648286700        12.158706064574874        12.118397474217899        12.109368956099706        12.291908281234013        12.311460370386085        12.341873226143283        14.475437370533518        12.617707983413593     
   10839.219223647886       -2.7172450000000001       0.54921856901183685        8.0168344999999999        1.2408400000000000E-002   12.153295932796723        12.131916418532299        12.147881526778384        12.087786796433022        12.096884841366020        12.275385908166562        12.475910744265562        12.700959502297657        12.111900205390512        12.279494194279408        12.483252291855024        12.664632043844691        12.812959534306920        11.316453678470161        12.199477077338450        12.188642973660993        12.147393453956507        12.137609168749613        12.316492891959065        12.333119111765107        12.360914726274878        14.618306259857597        12.649947264914076     
   10747.785738265171       -2.7322649999999999       0.56242249909942221        8.0171405999999994        1.2404100000000000E-002   12.182929482080381        12.162143041993998        12.176566759083181        12.117404894967079        12.127220133329834        12.304792734353304        12.504611611194305        12.728950705896763        12.142155457350503        12.308793019954779        12.512077757003366        12.692516841822043        12.840462203744663        11.346345232123651        12.229817728128596        12.218910587131491        12.176720620095926        12.166064530138369        12.340533522874564        12.354826080541626        12.379992451858973        14.768813859934395        12.682151675636232     
   10660.215887956218       -2.7467750000000000       0.57551653098778988        8.0174374000000004        1.2399800000000001E-002   12.212117074536401        12.191898647544747        12.204404905795720        12.147348593613888        12.157398596179643        12.333739337952625        12.532781512687425        12.755911192147959        12.172451506693310        12.337754597234717        12.540171902494158        12.719557822215602        12.866787238910600        11.376551658593250        12.260001308822368        12.248581431906892        12.205395012724001        12.193682192263317        12.363431483789544        12.375621926124499        12.398309872124553        14.934043898071124        12.714501415315791     
   10575.283045150920       -2.7609610000000000       0.58866231605414820        8.0177282000000005        1.2395700000000001E-002   12.240406296009997        12.220738777427066        12.231292405977229        12.176378198510506        12.186648849779019        12.361794036538427        12.559996744048014        12.781860180517491        12.201907926571192        12.365830899848277        12.567220735692800        12.745664768111460        12.892199308183329        11.405828998487486        12.289256514400712        12.277431964910910        12.233099855317086        12.220355535416690        12.385707431410438        12.395498508364859        12.415783776998381        15.100461410933555        12.745679840254638     
   10492.524694234335       -2.7749020000000000       0.60196068242286527        8.0180176000000003        1.2391500000000000E-002   12.268065064724238        12.248964251148463        12.257469295379527        12.204821695048144        12.215273677771576        12.389199515582765        12.586471181113323        12.807008716121659        12.230769389023417        12.393262581022809        12.593495460542902        12.771047353045359        12.916901391964428        11.434478834948733        12.317884562341876        12.305729130752800        12.260102380547428        12.246298903709372        12.407497684362125        12.414636307915691        12.432577761142118        15.270179271946338        12.776105114945794     
   10413.698506728908       -2.7882829999999998       0.61509623915075362        8.0182988999999996        1.2387499999999999E-002   12.294985751637109        12.276711650768332        12.282581846603980        12.233077310561528        12.243402022632397        12.415605089994243        12.611607086904007        12.830807904454522        12.258663738484296        12.419678306984872        12.618927012494959        12.795153096591024        12.940364285893102        11.462658925758857        12.346044360045058        12.333331040708233        12.286307836387296        12.270916662134033        12.427776668794545        12.432664866099559        12.448382396021978        15.453742982295791        12.806655308537431     
   10338.058847970635       -2.8012190000000001       0.62815695981777131        8.0185709999999997        1.2383699999999999E-002   12.319550016804357        12.302467511977575        12.304740666991957        12.260184023252066        12.269643066871325        12.439441994844426        12.633740753345634        12.851556532800103        12.284522200826316        12.443546486691751        12.641268457277590        12.816126582288234        12.960867744868235        11.489548601936505        12.372510248463758        12.358446642230017        12.309859515710059        12.292373281999385        12.445382510105411        12.448162770240508        12.462402994334148        15.654854433078349        12.836534450770792     
   10263.512131766014       -2.8140589999999999       0.64149495235664511        8.0188415000000006        1.2379800000000000E-002   12.343507134199353        12.327735764487194        12.326255443897232        12.286926260677074        12.295389491839877        12.462677000869906        12.655296883283725        12.871747885853992        12.309957963808635        12.466746319378611        12.662963219776977        12.836468534773729        12.980680051692801        11.516148196099088        12.398549921544891        12.382947387200428        12.332747025668723        12.313196657936881        12.462603135992190        12.463327320223026        12.476182998341859        15.859333709598488        12.866294243408024     
   10190.042609367543       -2.8268089999999999       0.65513526049493032        8.0191108000000000        1.2376000000000000E-002   12.366978833389499        12.352869744782119        12.346858872292319        12.314373328050142        12.321176686274018        12.485364961596868        12.675896372394707        12.890996060005886        12.335542801024303        12.489545400108351        12.683349433943196        12.855887722967601        12.998941201518164        11.543450667250653        12.424813835026097        12.406966943780507        12.354885302471811        12.333167714241451        12.479295172682573        12.477700987901361        12.489710994426666        16.076769596066153        12.898197930333030     
   10117.471740018846       -2.8394889999999999       0.66905265615266185        8.0193743000000008        1.2372200000000000E-002   12.390056139926202        12.377597740780836        12.366826541155845        12.341855012968232        12.346708041694285        12.507587407268922        12.695845850634040        12.909604630913371        12.360827307012165        12.511866031552785        12.703075704715268        12.874684304594666        13.016630763891321        11.570775327683542        12.450848086837489        12.430583915154788        12.376527181189068        12.352582006599064        12.495375419134376        12.491733627053328        12.503079747017594        16.298169927936950        12.930625016723123     
   10043.798702230311       -2.8524590000000001       0.68380392332581852        8.0196491000000005        1.2368300000000000E-002   12.413354426647746        12.402509188781316        12.386762959172430        12.369892791754253        12.372566632611097        12.529944428957606        12.715768652203096        12.928160659697987        12.386366314976705        12.534264332655987        12.722835392905615        12.893436936008683        13.034449248831965        11.598648846732175        12.477216561866605        12.454425241607495        12.398294818575451        12.372024357395816        12.511286013254384        12.505913274423129        12.516658639196230        16.527287872166987        12.963963530924509     
   9974.0375751222182       -2.8648370000000001       0.69845689705291070        8.0199189999999998        1.2364500000000000E-002   12.434278835530526        12.425229035601079        12.404086330659370        12.397237054123318        12.396286768855719        12.549661412081578        12.733126330148989        12.943993302013498        12.409558650455986        12.553984165464685        12.740089517658705        12.909494493766795        13.049491089646390        11.625748037304328        12.501682417641350        12.475787602361928        12.417391762802653        12.388814781050458        12.525090321611211        12.518625997662491        12.528950178592174        16.705275407293307        13.000931762722226     
   9908.3194489276757       -2.8765830000000001       0.71284378903094892        8.0201785999999995        1.2360800000000000E-002   12.452452953255408        12.445522015375280        12.418489965840108        12.424087989586431        12.417524548372997        12.566325480555188        12.747669428603869        12.956704433902823        12.430063360108415        12.570625488144254        12.754504451069410        12.922436763562795        13.061142389092220        11.652231897603977        12.524041709683038        12.494258772744976        12.433405406010168        12.402569261991003        12.536634117336449        12.529626966593414        12.539665351032825        16.802451229470435        13.043559661772884     
   9844.6209717001948       -2.8880390000000000       0.72733749671035308        8.0204328999999994        1.2357099999999999E-002   12.470241805753526        12.465263867397089        12.432675967017767        12.450126327273116        12.438177824331762        12.582706685668013        12.762042891536177        12.969253960478673        12.450058896335419        12.586932676846123        12.768705956345739        12.935162391191588        13.072757034029683        11.677914441078409        12.545782548822251        12.512335031910544        12.449199880697249        12.416178343196583        12.547900804644149        12.540418477501918        12.550132127879790        16.892132862562782        13.084523507826480     
   9781.8500261774861       -2.8994030000000000       0.74217724409054964        8.0206856000000002        1.2353500000000000E-002   12.487911001646395        12.484760755973415        12.446844609119314        12.475770004859172        12.458568528365948        12.599042802887062        12.776446615517109        12.981813978101549        12.469852293996830        12.603145813233301        12.782894420573484        12.947849941187670        13.084484285413090        11.703207505273262        12.567245485733253        12.530286943446164        12.464999587700223        12.429828815831240        12.559049170874143        12.551149534205766        12.560497381457466        16.976140420986823        13.124522315329834     
   9719.5464586908838       -2.9107550000000000       0.75744716416578661        8.0209370999999994        1.2350000000000000E-002   12.506241799435507        12.505032897498079        12.461379056373108        12.502472799879900        12.479643438529465        12.615850973908994        12.791279357022038        12.994612638548908        12.490391764205647        12.619866515183954        12.797533135154492        12.960841786133518        13.096489588129050        11.729570343482880        12.589374945700559        12.548814133666038        12.481353569694999        12.443921960519678        12.570039998122475        12.561662577421377        12.570658932020379        17.065861049100810        13.165125191328137     
   9657.7286720671527       -2.9220959999999998       0.77326726981806959        8.0211915000000005        1.2346299999999999E-002   12.525228476919501        12.526113225370899        12.476299295382361        12.530248244429501        12.501403331163537        12.633144804210517        12.806523801314079        13.007696351780940        12.511637419141842        12.637150863159569        12.812673986894779        12.974188473570102        13.108718977368476        11.757020194010487        12.612170706615288        12.567869508672224        12.498251977876212        12.458444286777116        12.581098724535302        12.571995323833846        12.580720155210098        17.162257371307224        13.206395704993021     
   9598.2487279250945       -2.9330769999999999       0.78922418014540852        8.0214432000000002        1.2342799999999999E-002   12.543532040090069        12.546381609222797        12.490782188041370        12.556867029080321        12.522284205046395        12.649903649587925        12.821318146506583        13.020454199637099        12.532019118637644        12.653904289441654        12.827410739320408        12.987157511461008        13.120612264026439        11.783330082321223        12.634048274020143        12.586189519895852        12.514638228747769        12.472548207473833        12.592004462116376        12.582018483634270        12.590519785830592        17.251691630875044        13.245737233690496     
   9541.6174390712658       -2.9436049999999998       0.80514430313958096        8.0216896000000002        1.2339299999999999E-002   12.560251497221463        12.565154730139524        12.503582979096267        12.582375797294441        12.541782562821203        12.664960398590603        12.834290290109193        13.031595817374706        12.550851756295030        12.668960398590604        12.840387813924520        12.998510985161330        13.130970030132504        11.808532505894457        12.654565380723207        12.602872590047232        12.529273774596378        12.484862015128341        12.601711725066002        12.590683843237196        12.599251173907346        17.340530969830034        13.284599535996625     
   9487.1987754830716       -2.9537789999999999       0.82102164969288505        8.0219292000000006        1.2335900000000000E-002   12.576304079406949        12.583279380275922        12.515860664529470        12.607194040487656        12.560747271325472        12.679429654380680        12.846594745992391        13.042228034259818        12.569041292487864        12.683429654380678        12.852724684630854        13.009353881375819        13.140855920010313        11.833042107378329        12.674584271649248        12.618939684621477        12.543223590345747        12.496531695177989        12.611010496005857        12.598830279228370        12.607454192777812        17.428049138500956        13.322801624986095     
   9433.0687571443013       -2.9639530000000001       0.83710693653666757        8.0221608999999994        1.2332600000000001E-002   12.592678685225902        12.602019679023822        12.528470447410399        12.632814692662027        12.580526063651533        12.694371918349344        12.858999422255454        13.053083648420223        12.587900322872102        12.698371918349341        12.865308326616322        13.020424248220156        13.151059206392443        11.858331649207990        12.695586639503457        12.635509085496846        12.557368254315634        12.508320431354111        12.620461763033781        12.606911421957864        12.615475200840731        17.525436389621969        13.362423602442256     
   9377.0881792756627       -2.9745279999999998       0.85424161922027098        8.0223984999999995        1.2329200000000000E-002   12.609686213997795        12.621434682493627        12.541626733594784        12.659228239129829        12.600943508845221        12.709901496628548        12.871980081002290        13.064465063226999        12.607470569260501        12.713901496628550        12.878473224991859        13.032031197568847        13.161805677920364        11.884405622758409        12.717266296370935        12.652718487025917        12.572112313221728        12.520699148526090        12.630348184863179        12.615416525402862        12.623807463723933        17.621689376769339        13.403241463696025     
   9321.0320224936695       -2.9851860000000001       0.87205573872089226        8.0226381999999994        1.2325800000000000E-002   12.626792524398164        12.640911885420364        12.554919798299574        12.685594195813222        12.621351836446808        12.725531397162294        12.885134346227227        13.076020857736674        12.627136069769010        12.729531397162292        12.891811122525466        13.043816461702365        13.172766100929794        11.910434575015467        12.738935175808402        12.670027374318851        12.586995725875648        12.533286271983153        12.640363441718391        12.624084807977608        12.632190169465852        17.713530624182056        13.443954214413575     
   9265.7803325208515       -2.9957490000000000       0.89023672562012923        8.0228753000000008        1.2322400000000001E-002   12.643736880100590        12.660154103342386        12.568148043514377        12.711509545533978        12.641440875451771        12.741024105147190        12.898261972788450        13.087575935031079        12.646595821877082        12.745024105147191        12.905118901613264        13.055601379818505        13.183773945419919        11.936020828619867        12.760263270794894        12.687171823624432        12.601791919726345        12.545889651274912        12.650357348488640        12.632786415457137        12.640500352089653        17.799615908196266        13.483935196886002     
   9211.3651792707515       -3.0062160000000002       0.90879419655739058        8.0231101000000002        1.2319099999999999E-002   12.661093072597584        12.679741312230789        12.581448527571432        12.738019798716646        12.662063668990761        12.756769284088580        12.911687014986754        13.099180518474917        12.666556090382734        12.760760791820978        12.918454320976963        13.067510873381075        13.194608821236940        11.962215846827760        12.782139748853261        12.704857257244704        12.616986001042161        12.558673736792613        12.660092534400494        12.641389208696641        12.648672664350226        17.895889056433369        13.524679691103238     
   9157.3117608030516       -3.0166689999999998       0.92766939737342469        8.0233399999999993        1.2315800000000000E-002   12.678625630038681        12.699452391084652        12.594873188121888        12.764747805345486        12.682929190437900        12.772716627021474        12.925313758102106        13.110888375428896        12.686662167842258        12.776693084044908        12.931884258641368        13.079581119536861        13.205445321067010        11.988633384403691        12.804235626809458        12.722767203302940        12.632398360585455        12.571578464662437        12.669703817658537        12.649984300822346        12.656878954584219        17.994683126460018        13.565594126978510     
   9102.5065475563133       -3.0273270000000001       0.94722512606680964        8.0235690000000002        1.2312600000000000E-002   12.696414770481763        12.719409048535713        12.608607117437117        12.791780584610848        12.704087007435689        12.789005008283219        12.939248702713240        13.122878322775183        12.706981314042601        12.792962343749565        12.945620073274355        13.091972457307254        13.216548078981454        12.015351228134588        12.826605977791289        12.740935103315056        12.648105917745259        12.584750691432816        12.679430438673023        12.658752809728654        12.665287776059003        18.091679685621699        13.606859208455646     
   9047.2376837954034       -3.0381360000000002       0.96754273807972790        8.0237990999999997        1.2309300000000000E-002   12.714406438640633        12.739544347052821        12.622621141673751        12.819012717946269        12.725464689255979        12.805591614699964        12.953461396754811        13.135130133999574        12.727443421178975        12.809525624116205        12.959632360060226        13.104663593695065        13.227901310814438        12.042265603227577        12.849170939534950        12.759304689263395        12.664067635523750        12.598163153081295        12.689259909385015        12.667689594138572        12.673896934798897        18.186306148694399        13.648289630837510     
   8992.2836976052731       -3.0489500000000000       0.98832018586811787        8.0240267999999997        1.2306100000000000E-002   12.732420334736778        12.759708900759838        12.636707921935313        12.846230152417986        12.746870612026568        12.822291512201692        12.967742409341986        13.147459205015702        12.747925209538144        12.826203616274862        12.973739615508896        13.117439118942970        13.239363643018097        12.069141828942014        12.871724644894668        12.777725500154256        12.680109225403145        12.611613531063595        12.699087665220466        12.676647960817979        12.682532178089636        18.280514884356002        13.689652491631426     
   8938.3015028165246       -3.0596369999999999        1.0094890792412654        8.0242524000000000        1.2302900000000000E-002   12.750582041235496        12.780427156507244        12.650385395343307        12.874245729148178        12.768681787043100        12.838977665516101        12.981625419723358        13.159409039157651        12.769133995380919        12.842881832369955        12.987602135054260        13.129637176829981        13.250647376798135        12.096656271108664        12.894732389071500        12.796508243897030        12.696139446127972        12.624645013377105        12.708901863506995        12.685252487572605        12.690686120739294        18.394213017118688        13.732861227530833     
   8885.5026349809577       -3.0701470000000000        1.0307688139741527        8.0244721000000006        1.2299800000000000E-002   12.768031353773390        12.800574073602954        12.663149719201011        12.901879456968937        12.789924264336319        12.854829485895158        12.994556804010136        13.170479906387135        12.789790972223129        12.858682058508046        13.000516955129504        13.140883549547494        13.261071986259543        12.123784776001221        12.917253923076933        12.814595093769709        12.711302192994554        12.636775750820780        12.718039939182413        12.693127432670837        12.698194311386670        18.509189020085884        13.775954492546047     
   8833.3207387741622       -3.0805920000000002        1.0522807699070995        8.0246867000000002        1.2296800000000000E-002   12.785300368249514        12.820474425995220        12.675924614835685        12.929078275166232        12.810872630684285        12.870589163960586        13.007462063648331        13.181584497511119        12.810164186025146        12.874387892393427        13.013408992297920        13.152192976056815        13.271537655991336        12.150512875605513        12.939463261898338        12.832462957627540        12.726381360293379        12.648924463700977        12.727233813336900        12.701038334670349        12.705710995750570        18.618514046289533        13.818394163245648     
